hip_x_diff,hip_y_diff,hip_depth_diff,knee_x_diff,knee_y_diff,knee_depth_diff,ankle_x_diff,ankle_y_diff,ankle_depth_diff,heel_x_diff,heel_y_diff,heel_depth_diff,footindex_x_diff,footindex_y_diff,footindex_depth_diff
-0.0608575474470853,-0.0108979465439915,-0.2060964107513426,-0.20799607411026938,-0.000940173864364624,-0.2606089264154434,-0.5831704437732695,-0.10796910524368286,-0.325232695788145,-0.6309041678905486,-0.11958879232406616,-0.32682003825902933,-0.7451449334621429,-0.05022120475769043,-0.3653124570846557
-0.0606936886906623,-0.0116246338002383,-0.2077394425868987,-0.17779099754989142,-0.00737917423248291,-0.2570550143718718,-0.4769004136323928,-0.10672473907470703,-0.2867232970893382,-0.5162367522716522,-0.11654454469680786,-0.2835320420563221,-0.6069749295711517,-0.050990402698516846,-0.2998618632555007
-0.055933583527803296,-0.0120708402246236,-0.2126828879117964,-0.0618394277989864,-0.017421573400497437,-0.2446109429001807,-0.4000992998480796,-0.12001204490661621,-0.2466177120804785,-0.418529912829399,-0.12962639331817627,-0.2396609485149383,-0.48418913781642914,-0.06503921747207642,-0.25226392596960057
-0.046989470720291096,-0.0111647467128931,-0.2158014997839927,0.0517959594726562,-0.04444485902786249,-0.23304576426744458,-0.0917697437107563,-0.11331665515899658,-0.2284369766712188,-0.11364986002445218,-0.12002533674240112,-0.2208482120186089,-0.1521022915840148,-0.07850533723831177,-0.225315012037754
-0.0483309123665093,-0.0110965706408023,-0.2156122177839278,0.0376717746257782,-0.05204030871391291,-0.2173344418406486,-0.098916576243937,-0.10565060377120972,-0.18292608484625822,-0.12367587629705672,-0.11063563823699951,-0.1746134981513024,-0.1612380892038344,-0.0698096752166748,-0.1888931561261416
-0.0465412586927413,-0.0094628515653311,-0.2154278829693794,0.0841515995562077,-0.05056047439575195,-0.2182636111974716,0.006720189005136497,-0.0692787766456604,-0.17052621766924858,-0.012655835598707199,-0.06992042064666748,-0.1557950004935265,-0.03458973392844201,-0.0440669059753418,-0.1692923647351563
-0.021605174988508197,-0.0051969822961835995,-0.2188029959797859,0.18789745867252342,-0.0607014000415802,-0.2346161678433417,0.1035320758819579,-0.07102727890014648,-0.2247141674160957,0.0811085291206835,-0.07208430767059326,-0.212278414517641,0.040722340345382704,-0.03315258026123047,-0.1945944800972937
-0.0090118381194769,-0.0021118104923515003,-0.2200695127248763,0.24825678020715702,-0.06947460770606989,-0.24754518270492548,0.22977907955646498,-0.0728866457939148,-0.2423918284475802,0.2157924026250838,-0.07418417930603027,-0.2313180416822432,0.1884289681911469,-0.038604140281677246,-0.2152474597096443
-0.0101448064669966,-0.0003463295070105108,-0.2199952900409697,0.259612314403057,-0.07501143217086792,-0.2519342526793479,0.32066941261291504,-0.07620251178741455,-0.2582128718495368,0.3166231587529181,-0.07811933755874634,-0.2491451129317283,0.3035249612294138,-0.05352109670639038,-0.2476784363389015
-0.0112780374474822,0.00023762646014799998,-0.2162989079952239,0.2480891495943068,-0.0713026225566864,-0.2555877566337584,0.4054870307445525,-0.07353812456130981,-0.271440926939249,0.4143776297569274,-0.07496386766433716,-0.2662477679550647,0.4148473348468542,-0.05945718288421631,-0.2819515094161033
-0.0133416107855737,0.0008857871871441,-0.21210516989231099,0.2565056458115577,-0.05743220448493952,-0.2501876875758171,0.4726583212614059,-0.07075279951095581,-0.2846281230449675,0.4885202348232269,-0.07307761907577515,-0.2804476395249366,0.49226556345820416,-0.07173717021942139,-0.3029062971472739
-0.01369946077466,0.0014634470862801001,-0.2089757248759269,0.2755442112684249,-0.051302760839462225,-0.2480844035744666,0.5197362899780273,-0.0695839524269104,-0.2851142995059489,0.5387287437915801,-0.0726020336151123,-0.2825629003345966,0.546950191259384,-0.07747864723205566,-0.3117516934871672
-0.0174438469111918,0.0020745383808388,-0.2068100124597549,0.2819356098771094,-0.04386985301971441,-0.2471005916595458,0.5375398099422454,-0.06414496898651123,-0.295114155858755,0.5582028627395629,-0.06773418188095093,-0.29568972438573826,0.5689081251621245,-0.07740521430969238,-0.3280312120914458
-0.0178989069536327,0.0025294020306318,-0.2052498236298561,0.2880067527294159,-0.03891828656196589,-0.2423027679324149,0.5356005430221558,-0.05657756328582764,-0.2768860682845114,0.555839568376541,-0.05982089042663574,-0.2759507708251476,0.5662396401166915,-0.07096672058105469,-0.3019324541091918
-0.0182402553036808,0.0035485200351103,-0.20392771810293192,0.2934075891971587,-0.033107310533523504,-0.2352119982242584,0.5413396954536438,-0.04138505458831787,-0.26275735348463053,0.5618518888950348,-0.04375815391540527,-0.2615504153072833,0.5754957944154739,-0.06024277210235596,-0.286387339234352
-0.0189916212111711,0.0065911265555768,-0.2038414180278777,0.2844828218221664,-0.019942283630371094,-0.2312660738825797,0.5392667949199677,-0.009278476238250732,-0.2590742893517016,0.558241993188858,-0.01005619764328003,-0.2578698545694351,0.5731052458286285,-0.03507274389266968,-0.28664620220661163
-0.0234560491517185,0.0080143192317336,-0.2017109692096709,0.2455220520496367,-0.006459325551986694,-0.2266602516174315,0.486971154808998,0.02752310037612915,-0.24429545924067492,0.5064985156059265,0.02963775396347046,-0.2424331195652484,0.5270214974880219,0.007391154766082764,-0.2743236422538756
-0.0301565723493694,0.0071711174678057,-0.2018550857901572,0.13813685625791539,-0.009126514196395819,-0.2202092558145522,0.0925299189984799,0.0004004240036010742,-0.2218927182257175,0.07760769128799441,0.0010738372802734375,-0.2169785499572753,0.0399321662262081,0.0005653500556945801,-0.23621182143688202
-0.0323867443948984,0.0068632147740572,-0.201341688632965,0.1224696040153503,-0.013750970363616999,-0.21292749047279347,0.2591189071536063,0.03760683536529541,-0.2052835798822343,0.26854236423969263,0.04640740156173706,-0.2003034583758562,0.2549730613827704,0.03356403112411499,-0.2224487662315368
-0.0325871370732784,0.0063295627478509,-0.2032836452126502,0.10955437645316118,-0.01794415712356562,-0.21158156543970102,0.276323027908802,0.037672579288482666,-0.2047442216426134,0.2887682318687438,0.0464777946472168,-0.20047203358262772,0.30866847932338715,0.034083664417266846,-0.2228774726390838
-0.0300423912703989,0.006335682235658,-0.204393021762371,0.1030164472758769,-0.01702982187271118,-0.2113669514656066,0.2713785916566848,0.06360185146331787,-0.20510715618729589,0.2868919521570205,0.07446300983428955,-0.2021612646058202,0.3195726871490478,0.05441617965698242,-0.23983920738101
-0.0193589199334382,0.0064383978024124,-0.20480294525623322,0.1024034172296523,-0.011429250240325872,-0.207863550633192,0.2322300188243388,0.0792856216430664,-0.2142375595867634,0.239572200924158,0.0915292501449585,-0.21410252153873452,0.2788346409797668,0.05548095703125,-0.2534735295921564
-0.0028261394472792,0.005698560271412,-0.20533457398414612,0.1088633500039577,-0.010249644517898615,-0.20811962150037278,0.1824275702238082,0.051583170890808105,-0.218411535024643,0.18106193840503682,0.05878204107284546,-0.21810798719525343,0.2078488841652869,0.05328589677810669,-0.25671982951462263
0.0038480829680337,0.0052978990133851,-0.20640677213668812,0.09884722530841819,-0.006914079189300537,-0.2103259656578301,0.1481996029615401,0.05079162120819092,-0.21968082338571548,0.1447622589766979,0.05718296766281128,-0.2195489220321179,0.1697290865704417,0.04873567819595337,-0.2646046821027994
0.0089237559586763,0.0050244331359862,-0.2075343951582908,0.0922032929956912,-0.0039012432098389227,-0.21124850213527668,0.08815959841012941,0.039949655532836914,-0.2212796956300736,0.0784554369747638,0.04432809352874756,-0.2205787375569343,0.0930038318037987,0.04740720987319946,-0.26270430721342547
0.0120220333337783,0.0045755167957394,-0.2087404653429984,0.0894937943667173,-0.003718107938766424,-0.21258682385087,0.067715674638748,0.032036542892456055,-0.22425575181841859,0.0561003778129816,0.035637080669403076,-0.22320250421762472,0.06561429053545,0.046555161476135254,-0.2626006957143544
0.014091440476477,0.0039775638142599,-0.21009019762277592,0.0792294926941394,-0.0038517415523529053,-0.2139186300337314,0.0604114402085541,0.031195461750030518,-0.22721206396818167,0.0494121741503476,0.03498119115829468,-0.2260703667998314,0.06226394325494769,0.046894729137420654,-0.26536771282553673
0.015551258344203199,0.0037727403687312,-0.2107905894517897,0.0787612665444612,-0.0023742020130156916,-0.2143331579864024,0.0625591538846492,0.028496205806732178,-0.22773128747940058,0.0515348333865403,0.03171730041503906,-0.2262707240879536,0.061116978526115404,0.041001975536346436,-0.2638535480946302
0.016100166365504202,0.00359027471859,-0.2125519141554831,0.0744263194501399,-0.002380847930908203,-0.2146194502711295,0.059040444903075605,0.02665400505065918,-0.22756519541144368,0.0476857111789285,0.02980417013168335,-0.22589954361319542,0.0585069805383682,0.03784734010696411,-0.2628349363803862
0.0163844963535665,0.0035624953452497,-0.21368168294429768,0.07785560563206659,-0.0012552738189697266,-0.2165465988218783,0.055463742930442,0.0278739333152771,-0.2296246588230133,0.0445800155284814,0.03116697072982788,-0.22798307985067373,0.05505971983075139,0.036797165870666504,-0.26339617371559143
0.0158950528129934,0.0037901367759331003,-0.2137096524238585,0.0816919580101966,0.0007053613662719171,-0.2131479773670434,0.0544723044149577,0.026827573776245117,-0.2240483574569226,0.0460795976687223,0.02971494197845459,-0.2224963754415513,0.06052809208631509,0.03356802463531494,-0.2545692799612879
0.0153336087241768,0.003981127985753,-0.2139684557914733,0.0785566214472054,0.004608631134033203,-0.2134050019085407,0.0531752947717905,0.025070607662200928,-0.22464598342776299,0.0448030950501561,0.027087271213531494,-0.2230559512972832,0.0546765401959419,0.026571989059448242,-0.2473911819979548
0.0088115548714994,0.0016743389423935,-0.2140492945909499,0.0744956843554973,-0.001652687788009588,-0.20482219383120528,0.0618946168106048,0.009696364402770996,-0.205447793006897,0.0535589386709035,0.01102292537689209,-0.2016811519861222,0.0621926970779896,0.014776825904846191,-0.2235963381826877
-0.00037080955371479997,0.0003046490164706,-0.21424033492803568,0.0591741679236292,-0.008249014616012573,-0.2005777843296527,0.0597407785244285,0.00031131505966186523,-0.2052206704393029,0.050878278620075296,0.0015063285827636719,-0.20198035426437858,0.05533738806843759,0.0045986175537109375,-0.22790148109197608
-0.0064575639553367,-0.00011298480967519999,-0.2148682922124862,0.043261247919872396,-0.009709805250167847,-0.19999405369162548,0.0511921407887712,-0.0029151439666748047,-0.20552707556635139,0.042984904255718,-0.002147972583770752,-0.2022224059328437,0.0462799109518528,-0.003992795944213867,-0.2285944148898124
-0.0122595191933214,-0.0003697383581311075,-0.21461597830057128,0.0330696972087026,-0.010506600141525269,-0.1986960284411906,0.0447549596428871,-0.005894482135772705,-0.2017270140349865,0.0373709453269839,-0.005307018756866455,-0.19819433614611628,0.03907760232687,-0.006140172481536865,-0.2259308770298957
-0.0159557797014712,-0.0007550974405603326,-0.2137128934264182,0.0253395810723305,-0.012161463499069214,-0.1911469250917433,0.0401539076119661,-0.013391673564910889,-0.17528138309717178,0.0331253204494715,-0.013526737689971924,-0.1693422235548496,0.0328022092580796,-0.01589745283126831,-0.1887222826480865
-0.018840963020920698,-0.0008749857661313,-0.2127296775579452,0.022230725735425998,-0.012708932161331232,-0.1853980850428342,0.0385547745972872,-0.014573752880096436,-0.1648626551032067,0.0318787954747676,-0.014644622802734375,-0.15858474373817438,0.030238755047321396,-0.019893109798431396,-0.1742493152269161
-0.0221722638234495,-0.0008950986230047001,-0.2124884128570556,0.0244242772459984,-0.01225358247756958,-0.1849467400461435,0.038182485848665196,-0.01317286491394043,-0.1716425120830536,0.03160352632403379,-0.01319652795791626,-0.1663090139627457,0.0299853533506393,-0.017890453338623047,-0.1835005242610349
-0.0261372178792953,-0.0009202720539177,-0.2118038907647132,0.021219890564680103,-0.01158240437507635,-0.1829105857759714,0.03792326152324681,-0.012459933757781982,-0.17035770416259768,0.03185600787401199,-0.012456893920898438,-0.16532052308321,0.030815102159976897,-0.018280208110809326,-0.1845924640074373
-0.027235216461122,-0.0007706127362325,-0.2114512622356414,0.0230620540678501,-0.010717719793319702,-0.183578623458743,0.0395410917699337,-0.00869739055633545,-0.1727923452854157,0.033616997301578494,-0.008390188217163086,-0.16796178370714188,0.03367436304688451,-0.012454032897949219,-0.18917663022875789
-0.0281416280195116,-0.00037585483369180457,-0.2112801000475882,0.024191282689571398,-0.009835809469222967,-0.1841958723962306,0.0399833098053933,-0.005758702754974365,-0.17491915076971062,0.034280743449926404,-0.005262136459350586,-0.170402504503727,0.0353267788887024,-0.007993221282958984,-0.1932555213570595
-0.0286966487765311,0.00012652183067990002,-0.2112637385725974,0.025869956240057904,-0.008206754922866821,-0.1849849205464123,0.04318680427968501,-0.003002464771270752,-0.17428926378488538,0.0376125462353229,-0.002067863941192627,-0.1696197614073754,0.0380555391311646,-0.005365133285522461,-0.19476019777357578
-0.0296938586980104,0.0003893577231792302,-0.21120071411132801,0.026031488552689504,-0.007769167423248291,-0.1858491618186235,0.042954202741384506,-0.0016641616821289062,-0.1768801212310791,0.0375233609229326,-0.0005548596382141113,-0.17306687682867058,0.038582827895879794,-0.004910647869110107,-0.2025486498605459
-0.030075903981924,0.0009709603036753,-0.21123294532299042,0.026816299185156798,-0.006940424442291204,-0.18802335485816002,0.043422695249319104,0.0013706088066101074,-0.1831305101513862,0.0378318056464195,0.0027895569801330566,-0.17981243133544927,0.0385913439095021,-0.0037627816200256348,-0.2104108445346355
